# Stacks v2.41;  Phylip interleaved; October 01, 2023
# Locus ID	LocusCnt	Sequence position	Length
37449	5175	493092	95
37487	5176	493187	96
37598	5177	493283	97
37615	5178	493380	95
37647	5179	493475	95
37772	5180	493570	96
37830	5181	493666	95
38001	5182	493761	95
38038	5183	493856	95
38081	5184	493951	95
38109	5185	494046	95
38203	5186	494141	95
38221	5187	494236	95
38402	5188	494331	96
38417	5189	494427	95
38455	5190	494522	95
38526	5191	494617	95
38643	5192	494712	95
38691	5193	494807	96
38772	5194	494903	95
38914	5195	494998	95
38920	5196	495093	95
38928	5197	495188	95
38966	5198	495283	95
38971	5199	495378	95
38977	5200	495473	95
38993	5201	495568	95
39152	5202	495663	95
39201	5203	495758	95
39371	5204	495853	95
39378	5205	495948	95
39473	5206	496043	95
39475	5207	496138	95
39499	5208	496233	95
39657	5209	496328	95
39684	5210	496423	95
39760	5211	496518	95
39956	5212	496613	95
39961	5213	496708	95
39977	5214	496803	95
40130	5215	496898	95
40147	5216	496993	95
40149	5217	497088	95
40304	5218	497183	95
40401	5219	497278	98
40506	5220	497376	95
40637	5221	497471	95
40838	5222	497566	95
40915	5223	497661	95
40949	5224	497756	95
41461	5225	497851	95
41466	5226	497946	95
41517	5227	498041	97
41564	5228	498138	95
41618	5229	498233	95
41630	5230	498328	95
41777	5231	498423	95
41968	5232	498518	96
42066	5233	498614	95
42145	5234	498709	95
42155	5235	498804	104
42475	5236	498908	95
42994	5237	499003	96
43790	5238	499099	95
45557	5239	499194	95
45636	5240	499289	95
46372	5241	499384	95
46493	5242	499479	95
46749	5243	499574	102
47154	5244	499676	95
47331	5245	499771	95
47366	5246	499866	95
47623	5247	499961	95
47638	5248	500056	99
48594	5249	500155	95
48615	5250	500250	95
48791	5251	500345	95
48832	5252	500440	106
48838	5253	500546	95
49588	5254	500641	95
52160	5255	500736	95
52687	5256	500831	95
52703	5257	500926	95
53080	5258	501021	95
53502	5259	501116	95
53586	5260	501211	97
53705	5261	501308	95
53855	5262	501403	95
53933	5263	501498	95
54630	5264	501593	95
54750	5265	501688	95
55051	5266	501783	95
55355	5267	501878	95
55413	5268	501973	95
55906	5269	502068	101
56632	5270	502169	95
56673	5271	502264	95
57256	5272	502359	95
63856	5273	502454	95
67973	5274	502549	95
67990	5275	502644	95
68129	5276	502739	95
68160	5277	502834	95
68263	5278	502929	95
68365	5279	503024	95
68377	5280	503119	95
68418	5281	503214	95
68437	5282	503309	95
68526	5283	503404	95
68651	5284	503499	95
68673	5285	503594	98
70109	5286	503692	102
70136	5287	503794	97
72711	5288	503891	96
72761	5289	503987	95
75404	5290	504082	95
76828	5291	504177	95
79034	5292	504272	95
79983	5293	504367	95
80834	5294	504462	95
81325	5295	504557	96
81390	5296	504653	95
81642	5297	504748	95
83404	5298	504843	95
84666	5299	504938	95
84912	5300	505033	95
84958	5301	505128	95
85618	5302	505223	98
86488	5303	505321	95
86743	5304	505416	95
87692	5305	505511	98
87908	5306	505609	95
87948	5307	505704	101
88323	5308	505805	97
88716	5309	505902	95
94876	5310	505997	95
95517	5311	506092	97
98038	5312	506189	95
101762	5313	506284	95
102705	5314	506379	97
103613	5315	506476	96
105459	5316	506572	97
106960	5317	506669	95
109627	5318	506764	95
111898	5319	506859	97
112827	5320	506956	95
113240	5321	507051	96
113483	5322	507147	95
114048	5323	507242	96
116808	5324	507338	95
117059	5325	507433	98
117411	5326	507531	97
118790	5327	507628	95
123766	5328	507723	95
126439	5329	507818	95
126664	5330	507913	96
127301	5331	508009	95
129424	5332	508104	95
129434	5333	508199	99
131067	5334	508298	95
131683	5335	508393	95
131702	5336	508488	95
131744	5337	508583	95
133084	5338	508678	95
133416	5339	508773	95
134984	5340	508868	95
136799	5341	508963	96
